ncbiTaxID	Genome	Quality	best-match-status	taxonomy-check-status
1334	GCA_900475145.1	Complete Genome	derived-species-match	OK
1334	GCA_900475185.1	Complete Genome	derived-species-match	OK
1334	GCA_900475255.1	Complete Genome	derived-species-match	OK
1334	GCA_900475725.1	Complete Genome	species-match	OK
1334	GCA_900636815.1	Complete Genome	derived-species-match	OK
1334	GCA_901542365.1	Complete Genome	derived-species-match	OK
1334	GCA_901543615.1	Complete Genome	species-match	OK
1334	GCA_901543995.1	Complete Genome	derived-species-match	OK
1334	GCA_901544215.1	Complete Genome	derived-species-match	OK
1334	GCA_000493775.1	Complete Genome	derived-species-match	OK
1334	GCA_000317855.1	Complete Genome	derived-species-match	OK
1334	GCA_000188715.1	Complete Genome	derived-species-match	OK
1334	GCA_000010705.1	Complete Genome	species-match	OK
1334	GCA_000307185.1	Complete Genome	derived-species-match	OK
1335	GCF_900102715.1	Scaffold	species-match	OK
1336	GCF_015689455.1	Complete Genome	subspecies-match	OK
1337	GCF_900459405.1	Contig	low-coverage	OK
1338	GCF_900475975.1	Complete Genome	species-match	OK
1340	GCF_901553735.1	Complete Genome	species-match	OK
1341	GCF_008803015.1	Complete Genome	species-match	OK
1345	GCF_900475025.1	Complete Genome	species-match	OK
1348	GCF_002900385.1	Complete Genome	species-match	OK
1349	GCF_900460135.1	Contig	species-match	OK
1351	GCF_000393015.1	Scaffold	species-match	OK
1352	GCF_009734005.1	Complete Genome	species-match	OK
1353	GCF_003320875.1	Scaffold	species-match	OK
1354	GCF_002278015.2	Complete Genome	species-match	OK
1355	GCF_000407225.1	Scaffold	species-match	OK
1356	GCF_000407605.1	Contig	species-match	OK
1358	GCF_020463755.1	Complete Genome	derived-species-match	OK
1359	GCF_000468955.1	Complete Genome	derived-species-match	OK
1363	GCF_016026695.1	Complete Genome	species-match	OK
1364	GCF_002441695.1	Scaffold	below-threshold-mismatch	OK
1365	GCF_001591745.1	Contig	species-match	OK
1366	GCF_002310475.1	Complete Genome	species-match	OK
1371	GCF_900166605.1	Contig	species-match	OK
1373	GCF_003664125.1	Scaffold	species-match	OK
1376	GCF_001543175.1	Complete Genome	species-match	OK
1377	GCF_001543285.1	Complete Genome	species-match	OK
1379	GCF_900638055.1	Complete Genome	species-match	OK
1382	GCF_000024225.1	Complete Genome	low-coverage	OK
1383	GCF_000174015.1	Contig	species-match	OK
1388	GCF_000024285.1	Complete Genome	below-threshold-mismatch	OK
1390	GCF_019396925.1	Complete Genome	synonym-match	OK
1391	GCF_012844185.1	Contig	species-match	OK
1392	GCF_000008445.1	Complete Genome	species-match	OK
1393	GCF_900637055.1	Complete Genome	species-match	OK
1396	GCA_000635895.2	Complete Genome	species-match	OK
1396	GCA_000978375.1	Complete Genome	species-match	OK
1396	GCA_001277915.1	Complete Genome	synonym-match	OK
1396	GCA_001518875.1	Complete Genome	species-match	OK
1396	GCA_001635915.1	Complete Genome	synonym-match	OK
1396	GCA_001635955.1	Complete Genome	synonym-match	OK
1396	GCA_001635995.1	Complete Genome	species-match	OK
1396	GCA_001721145.1	Complete Genome	species-match	OK
1396	GCA_002000005.1	Complete Genome	species-match	OK
1396	GCA_002214705.1	Complete Genome	species-match	OK
1396	GCA_002214765.1	Complete Genome	species-match	OK
1396	GCA_002215175.1	Complete Genome	species-match	OK
1396	GCA_002216125.1	Complete Genome	species-match	OK
1396	GCA_002220285.1	Complete Genome	synonym-match	OK
1396	GCA_002813875.1	Complete Genome	synonym-match	OK
1396	GCA_003013315.1	Complete Genome	synonym-match	OK
1396	GCA_003020845.1	Complete Genome	species-match	OK
1396	GCA_003568565.1	Complete Genome	species-match	OK
1396	GCA_004771155.1	Complete Genome	species-match	OK
1396	GCA_005707595.1	Complete Genome	species-match	OK
1396	GCA_006349715.2	Complete Genome	species-match	OK
1396	GCA_006349735.2	Complete Genome	species-match	OK
1396	GCA_006384875.1	Complete Genome	species-match	OK
1396	GCA_008041975.1	Complete Genome	species-match	OK
1396	GCA_009497015.2	Complete Genome	synonym-match	OK
1396	GCA_009739925.1	Complete Genome	synonym-match	OK
1396	GCA_009739965.1	Complete Genome	species-match	OK
1396	GCA_009739985.1	Complete Genome	species-match	OK
1396	GCA_013112375.1	Complete Genome	species-match	OK
1396	GCA_013267255.1	Complete Genome	species-match	OK
1396	GCA_013267275.1	Complete Genome	species-match	OK
1396	GCA_013284455.2	Complete Genome	species-match	OK
1396	GCA_013284505.2	Complete Genome	species-match	OK
1396	GCA_013394245.1	Complete Genome	species-match	OK
1396	GCA_016727405.1	Complete Genome	species-match	OK
1396	GCA_016774535.1	Complete Genome	synonym-match	OK
1396	GCA_016774575.1	Complete Genome	species-match	OK
1396	GCA_018309165.1	Complete Genome	species-match	OK
1396	GCA_018884185.1	Complete Genome	synonym-match	OK
1396	GCA_019704155.2	Complete Genome	species-match	OK
1396	GCA_021391515.1	Complete Genome	species-match	OK
1396	GCA_021442085.1	Complete Genome	species-match	OK
1396	GCA_021655155.1	Complete Genome	species-match	OK
1396	GCA_021655295.1	Complete Genome	species-match	OK
1396	GCA_022699365.1	Complete Genome	species-match	OK
1396	GCA_022700995.1	Complete Genome	species-match	OK
1396	GCA_023008425.1	Complete Genome	species-match	OK
1396	GCA_023516415.1	Complete Genome	species-match	OK
1396	GCA_024299105.1	Complete Genome	species-match	OK
1396	GCA_024498915.1	Complete Genome	species-match	OK
1396	GCA_024584625.1	Complete Genome	species-match	OK
1396	GCA_025035865.1	Complete Genome	species-match	OK
1396	GCA_025502485.1	Complete Genome	species-match	OK
1396	GCA_025946485.2	Complete Genome		
1396	GCA_027625975.1	Complete Genome	species-match	OK
1396	GCA_027920485.1	Complete Genome	species-match	OK
1396	GCA_028607045.1	Complete Genome	species-match	OK
1396	GCA_000007825.1	Complete Genome	species-match	OK
1396	GCA_006094295.1	Complete Genome	species-match	OK
1396	GCA_000021205.1	Complete Genome	species-match	OK
1396	GCA_002224345.1	Complete Genome	species-match	OK
1397	GCF_013267435.1	Complete Genome	species-match	OK
1398	GCF_000832905.1	Complete Genome	species-match	OK
1399	GCF_900445365.1	Contig	species-match	OK
1401	GCF_004000945.1	Contig	below-threshold-mismatch	OK
1402	GCF_002074095.1	Complete Genome	species-match	OK
1404	GCF_009935415.1	Scaffold	species-match	OK
1405	GCF_018739485.1	Complete Genome	species-match	OK
1406	GCF_006274405.1	Complete Genome	species-match	OK
1407	GCF_016724865.1	Complete Genome	species-match	OK
1408	GCF_003020795.1	Scaffold	species-match	OK
1409	GCA_003530875.1	Scaffold	genus-match	OK
1409	GCA_003534265.1	Scaffold	genus-match	OK
1409	GCA_003536665.1	Scaffold	genus-match	OK
1409	GCA_003539945.1	Scaffold	genus-match	OK
1409	GCA_011524435.1	Scaffold	genus-match	OK
1409	GCA_019423105.1	Scaffold	genus-match	OK
1411	GCF_000513135.1	Contig	species-match	OK
1413	GCF_000177235.2	Complete Genome	low-coverage	OK
1418	GCF_000615945.1	Contig	low-coverage	OK
1421	GCF_020546525.1	Chromosome	species-match	OK
1422	GCF_000705495.1	Contig	species-match	OK
1423	GCF_000009045.1	Complete Genome	derived-species-match	OK
1426	GCF_001700985.1	Complete Genome	species-match	OK
1428	GCF_000161615.1	Chromosome	species-match	OK
1445	GCF_004802515.1	Scaffold	species-match	OK
1449	GCF_000307165.1	Complete Genome	low-coverage	OK
1450	GCF_022674245.1	Complete Genome	species-match	OK
1451	GCF_001956035.1	Contig	species-match	OK
1452	GCF_000742675.1	Chromosome	species-match	OK
1454	GCF_000307855.1	Contig	low-coverage	OK
1455	GCF_020002245.1	Complete Genome	species-match	OK
1456	GCF_014207535.1	Scaffold	low-coverage	OK
1458	GCF_001591625.1	Contig	low-coverage	OK
1461	GCF_003254155.1	Scaffold	below-threshold-mismatch	OK
1462	GCF_000009785.1	Complete Genome	species-match	OK
1464	GCF_002951935.1	Complete Genome	subspecies-match	OK
1465	GCF_002706795.1	Complete Genome	species-match	OK
1467	GCF_900478165.1	Complete Genome	species-match	OK
1471	GCF_000262755.1	Contig	low-coverage	OK
1472	GCF_001514495.1	Contig	below-threshold-mismatch	OK
1473	GCF_018075365.1	Complete Genome	species-match	OK
1474	GCF_004379295.1	Complete Genome	species-match	OK
1478	GCF_002243645.1	Complete Genome	species-match	OK
1479	GCF_001050115.1	Complete Genome	species-match	OK
1482	GCF_001878675.1	Complete Genome	species-match	OK
1484	GCF_001653195.1	Contig	species-match	OK
1488	GCF_000218855.1	Complete Genome	species-match	OK
1490	GCF_019916025.1	Complete Genome	species-match	OK
1491	GCF_000063585.1	Complete Genome	species-match	OK
1492	GCF_001886875.1	Complete Genome	species-match	OK
1493	GCF_000145275.1	Complete Genome	low-coverage	OK
1494	GCF_900187165.1	Complete Genome	species-match	OK
1495	GCF_001047375.1	Contig	low-coverage	OK
1496	GCF_018885085.1	Complete Genome	species-match	OK
1497	GCF_002080475.1	Complete Genome	species-match	OK
1498	GCF_901482605.1	Complete Genome	below-threshold-mismatch	OK
1501	GCF_001856695.1	Complete Genome	species-match	OK
1502	GCF_020138775.1	Complete Genome	species-match	OK
1503	GCF_001190785.1	Contig	low-coverage	OK
1504	GCF_003606265.1	Complete Genome	species-match	OK
1505	GCF_002865995.1	Complete Genome	species-match	OK
1506	GCA_015058335.1	Scaffold	genus-match	OK
1506	GCA_018054245.1	Scaffold	genus-match	OK
1506	GCA_018063715.1	Scaffold	genus-match	OK
1506	GCA_021632605.1	Scaffold	genus-match	OK
1506	GCA_021636645.1	Scaffold	genus-match	OK
1509	GCF_020450145.1	Chromosome	species-match	OK
1510	GCF_000331995.1	Complete Genome	derived-species-match	OK
1511	GCF_000196455.1	Complete Genome	mismatch	OK
1513	GCF_000007625.1	Complete Genome	species-match	OK
1515	GCF_001692755.1	Complete Genome	species-match	OK
1517	GCF_000328545.1	Complete Genome	species-match	OK
1519	GCF_001642655.1	Complete Genome	species-match	OK
1520	GCF_018223745.1	Complete Genome	species-match	OK
1521	GCF_000022065.1	Complete Genome	below-threshold-mismatch	OK
1522	GCF_012317185.1	Complete Genome	species-match	OK
1525	GCF_001874605.1	Complete Genome	species-match	OK
1528	GCF_900107125.1	Scaffold	below-threshold-mismatch	OK
1531	GCF_000371485.1	Scaffold	species-match	OK
1534	GCF_000010265.1	Complete Genome	species-match	OK
1537	GCF_900103615.1	Scaffold	species-match	OK
1538	GCF_000143685.1	Complete Genome	species-match	OK
1540	GCF_000687955.1	Contig	species-match	OK
1541	GCF_020748465.1	Contig	below-threshold-mismatch	OK
1547	GCF_016728785.1	Complete Genome	species-match	OK
1548	GCF_000968375.1	Complete Genome	mismatch	OK
1551	GCF_002006355.2	Complete Genome	species-match	OK
1553	GCF_013294265.1	Contig	species-match	OK
1556	GCF_000299355.1	Complete Genome	low-coverage	OK
1559	GCF_902373955.1	Scaffold	species-match	OK
1560	GCF_001874605.1	Complete Genome	species-match	OK
1561	GCF_001991075.2	Complete Genome	species-match	OK
1563	GCF_000235605.1	Complete Genome	below-threshold-mismatch	OK
1564	GCF_000215085.1	Complete Genome	low-coverage	OK
1565	GCF_000189755.2	Scaffold	species-match	OK
1566	GCF_900129285.1	Scaffold	mismatch	OK
1570	GCF_000284515.1	Complete Genome	below-threshold-mismatch	OK
1571	GCF_002081995.1	Complete Genome	species-match	OK
1575	GCF_000470775.1	Complete Genome	below-threshold-mismatch	OK
1579	GCF_000389675.2	Complete Genome	species-match	OK
1580	GCF_001676805.1	Complete Genome	species-match	OK
1581	GCF_018314255.1	Complete Genome	species-match	OK
1582	GCF_000829055.1	Complete Genome	species-match	OK
1584	GCF_001888925.1	Complete Genome	derived-species-match	OK
1585	GCA_001469775.1	Complete Genome	subspecies-match	OK
1585	GCA_001953135.1	Complete Genome	subspecies-match	OK
1585	GCA_002000885.1	Complete Genome	subspecies-match	OK
1585	GCA_003351805.1	Complete Genome	subspecies-match	OK
1585	GCA_003597655.1	Complete Genome	subspecies-match	OK
1585	GCA_006704185.1	Complete Genome	subspecies-match	OK
1585	GCA_011044195.1	Complete Genome	subspecies-match	OK
1585	GCA_023204995.1	Complete Genome	subspecies-match	OK
1585	GCA_023205755.1	Complete Genome	subspecies-match	OK
1585	GCA_024665995.1	Complete Genome	subspecies-match	OK
1585	GCA_900196735.1	Complete Genome	subspecies-match	OK
1585	GCA_000191165.1	Complete Genome	derived-species-match	OK
1585	GCA_000056065.1	Complete Genome	derived-species-match	OK
1585	GCA_000014405.1	Complete Genome	derived-species-match	OK
1585	GCA_000182835.1	Complete Genome	derived-species-match	OK
1587	GCF_022832545.1	Scaffold	species-match	OK
1588	GCF_009832765.1	Complete Genome	species-match	OK
1589	GCF_003641185.1	Complete Genome	species-match	OK
1590	GCF_009913655.1	Complete Genome	derived-species-match	OK
1591	GCA_003523685.1	Scaffold	genus-match	OK
1591	GCA_013316245.1	Scaffold	genus-match	OK
1591	GCA_024103845.1	Scaffold	genus-match	OK
1591	GCA_024103865.1	Scaffold	genus-match	OK
1596	GCF_008868535.1	Contig	species-match	OK
1597	GCF_000155515.2	Complete Genome	derived-species-match	OK
1598	GCF_003703885.1	Contig	derived-species-match	OK
1599	GCF_009676365.1	Complete Genome	derived-species-match	OK
1600	GCF_008831485.1	Complete Genome	species-match	OK
1601	GCF_025311475.1	Complete Genome	species-match	OK
1602	GCF_002849895.1	Complete Genome	species-match	OK
1603	GCF_001936335.1	Complete Genome	species-match	OK
1604	GCF_000194115.1	Complete Genome	species-match	OK
1605	GCF_009933595.1	Complete Genome	species-match	OK
1606	GCF_001436315.1	Scaffold	species-match	OK
1607	GCF_009650015.1	Chromosome	species-match	OK
1610	GCF_002706425.1	Complete Genome	derived-species-match	OK
1612	GCF_002706745.1	Complete Genome	species-match	OK
1613	GCF_022819245.1	Complete Genome	species-match	OK
1614	GCF_000814735.1	Contig	species-match	OK
1615	GCF_000420365.1	Scaffold	species-match	OK
1616	GCF_001438705.1	Scaffold	low-coverage	OK
1618	GCF_009184705.1	Complete Genome	species-match	OK
1620	GCF_001437425.1	Scaffold	below-threshold-mismatch	OK
1622	GCF_003288115.1	Complete Genome	species-match	OK
1623	GCF_000224985.1	Complete Genome	species-match	OK
1624	GCF_900094615.1	Complete Genome	species-match	OK
1625	GCF_009496975.1	Complete Genome	species-match	OK
1626	GCF_001436225.1	Scaffold	species-match	OK
1629	GCF_003862435.1	Contig	species-match	OK
1630	GCF_000621925.1	Scaffold	species-match	OK
1631	GCF_014489725.1	Contig	species-match	OK
1632	GCF_025311495.1	Complete Genome	species-match	OK
1633	GCF_025311515.1	Complete Genome	species-match	OK
1638	GCF_000763515.1	Complete Genome	subspecies-match	OK
1639	GCF_000196035.1	Complete Genome	species-match	OK
1640	GCF_000027145.1	Complete Genome	below-threshold-mismatch	OK
1641	GCF_900638015.1	Complete Genome	species-match	OK
1642	GCF_009648575.1	Complete Genome	species-match	OK
1643	GCF_900187315.1	Complete Genome	species-match	OK
1646	GCF_000018885.1	Complete Genome	low-coverage	OK
1648	GCF_900637845.1	Complete Genome	species-match	OK
1650	GCF_004363595.1	Scaffold	species-match	OK
1652	GCF_000315445.1	Scaffold	low-coverage	OK
1655	GCF_016127855.1	Complete Genome	species-match	OK
1656	GCF_900637975.1	Complete Genome	species-match	OK
1657	GCF_900618115.1	Contig	species-match	OK
1658	GCF_900444995.1	Contig	below-threshold-mismatch	OK
1659	GCF_000711965.1	Scaffold	below-threshold-mismatch	OK
1661	GCF_000612055.1	Complete Genome	species-match	OK
1665	GCF_000238915.1	Contig	below-threshold-mismatch	OK
1667	GCA_025924795.1	Contig	genus-match	OK
1667	GCA_025925425.1	Contig	genus-match	OK
1667	GCA_025934175.1	Contig	genus-match	OK
1667	GCA_025935165.1	Contig	genus-match	OK
1670	GCF_009192745.1	Contig	below-threshold-mismatch	OK
1673	GCF_014873945.1	Contig	below-threshold-mismatch	OK
1676	GCF_014644495.1	Scaffold	below-threshold-mismatch	OK
1677	GCF_017052465.1	Contig	below-threshold-mismatch	OK
1679	GCF_000196555.1	Complete Genome	species-match	OK
1680	GCF_003030905.1	Complete Genome	species-match	OK
1681	GCF_000273525.1	Contig	species-match	OK
1682	GCA_001051015.2	Complete Genome	derived-species-match	OK
1682	GCA_001281305.1	Complete Genome	subspecies-match	OK
1682	GCA_014898135.1	Complete Genome	derived-species-match	OK
1682	GCA_015102035.1	Complete Genome	species-match	OK
1682	GCA_015102215.1	Complete Genome	subspecies-match	OK
1682	GCA_017299595.1	Complete Genome	subspecies-match	OK
1682	GCA_017378625.1	Complete Genome	subspecies-match	OK
1682	GCA_018140675.1	Complete Genome	subspecies-match	OK
1682	GCA_022819225.1	Complete Genome	subspecies-match	OK
1682	GCA_023205795.1	Complete Genome	subspecies-match	OK
1682	GCA_023205815.1	Complete Genome	subspecies-match	OK
1682	GCA_023205835.1	Complete Genome	subspecies-match	OK
1682	GCA_023205855.1	Complete Genome	subspecies-match	OK
1682	GCA_023208035.1	Complete Genome	subspecies-match	OK
1682	GCA_023208055.1	Complete Genome	subspecies-match	OK
1682	GCA_023208075.1	Complete Genome	subspecies-match	OK
1682	GCA_023208095.1	Complete Genome	subspecies-match	OK
1682	GCA_023208115.1	Complete Genome	subspecies-match	OK
1682	GCA_023208135.1	Complete Genome	subspecies-match	OK
1682	GCA_023208155.1	Complete Genome	subspecies-match	OK
1682	GCA_024665655.1	Complete Genome	subspecies-match	OK
1682	GCA_026967535.1	Complete Genome	subspecies-match	OK
1682	GCA_900637215.1	Complete Genome	subspecies-match	OK
1682	GCA_902167885.1	Complete Genome	subspecies-match	OK
1682	GCA_940588555.1	Complete Genome	subspecies-match	OK
1682	GCA_000196575.1	Complete Genome	species-match	OK
1682	GCA_000020425.1	Complete Genome	derived-species-match	OK
1682	GCA_000269965.1	Complete Genome	derived-species-match	OK
1683	GCF_001025155.1	Complete Genome	species-match	OK
1684	GCF_000304215.1	Complete Genome	species-match	OK
1685	GCF_001281425.1	Complete Genome	species-match	OK
1686	GCF_001025195.1	Complete Genome	species-match	OK
1687	GCF_000737865.1	Complete Genome	species-match	OK
1688	GCF_000741575.1	Contig	species-match	OK
1689	GCF_000172135.1	Contig	species-match	OK
1690	GCA_002706665.1	Complete Genome	derived-species-match	OK
1691	GCF_000706765.1	Complete Genome	species-match	OK
1692	GCF_000420565.1	Contig	species-match	OK
1693	GCF_000421685.1	Contig	species-match	OK
1694	GCF_002282915.1	Complete Genome	derived-species-match	OK
1695	GCA_001870705.1	Scaffold	derived-species-match	OK
1697	GCF_902381765.1	Complete Genome	species-match	OK
1698	GCF_001570805.1	Contig	below-threshold-mismatch	OK
1701	GCA_012841325.1	Contig	genus-match	OK
1703	GCF_003999335.1	Complete Genome	species-match	OK
1705	GCF_001941345.1	Complete Genome	below-threshold-mismatch	OK
1708	GCF_000212695.1	Complete Genome	species-match	OK
1709	GCF_004306155.1	Scaffold	below-threshold-mismatch	OK
1710	GCF_018128265.1	Complete Genome	species-match	OK
