ncbiTaxID	Genome	Quality	best-match-status	taxonomy-check-status
38290	GCF_016628735.2	Complete Genome	species-match	OK
1121367	GCA_000375525.1	Contig	species-match	OK
525263	GCF_000159635.1	Scaffold	below-threshold-mismatch	OK
156976	GCF_001263755.1	Chromosome	species-match	OK
1121365	GCF_000375365.1	Contig	below-threshold-mismatch	OK
1451189	GCA_000525655.1	Complete Genome	species-match	OK
161899	GCF_000833575.1	Complete Genome	below-threshold-mismatch	OK
71254				
645127	GCF_000023145.1	Complete Genome	species-match	OK
134034	GCF_019047805.1	Complete Genome	species-match	OK
131318				
196164	GCF_000011305.1	Complete Genome	species-match	OK
1161099	GCF_900156665.1	Contig	below-threshold-mismatch	OK
169292	GCF_000022905.1	Complete Genome	species-match	OK
1121362	GCF_000341345.1	Complete Genome	species-match	OK
1121355	GCF_000379705.1	Scaffold	low-coverage	OK
1224162	GCF_000835165.1	Complete Genome	species-match	OK
401472	GCF_000747315.1	Complete Genome	below-threshold-mismatch	OK
394964				
1111729	GCF_000427865.1	Scaffold	low-coverage	OK
1121370	GCF_000372445.1	Contig	low-coverage	OK
1121363	GCF_000379425.1	Scaffold	low-coverage	OK
1224163	GCF_000442645.1	Complete Genome	below-threshold-mismatch	OK
598660	GCF_000411375.1	Scaffold	below-threshold-mismatch	OK
679663	GCF_007859215.1	Contig	below-threshold-mismatch	OK
1223515	GCF_001571025.1	Contig	species-match	OK
883169	GCF_000296405.1	Scaffold	species-match	OK
755732	GCF_000194605.1	Complete Genome	below-threshold-mismatch	OK
926562	GCF_000236705.1	Complete Genome	low-coverage	OK
926549	GCF_000473365.1	Scaffold	low-coverage	OK
1121010				
591202	GCF_003148625.1	Scaffold	low-coverage	OK
1121483	GCF_000701505.1	Scaffold	below-threshold-mismatch	OK
1121484				
408657	GCF_900108855.1	Scaffold	below-threshold-mismatch	OK
1121481	GCF_000428845.1	Scaffold	below-threshold-mismatch	OK
651661	GCF_900167945.1	Scaffold	below-threshold-mismatch	OK
1121959	GCF_900142395.1	Contig	below-threshold-mismatch	OK
1121955	GCF_900141805.1	Contig	below-threshold-mismatch	OK
316068	GCF_000166395.1	Complete Genome	low-coverage	OK
370973	GCF_014195535.1	Scaffold	below-threshold-mismatch	OK
1123277	GCF_000374025.1	Scaffold	below-threshold-mismatch	OK
1122967	GCF_000373265.1	Scaffold	below-threshold-mismatch	OK
447679	GCF_900188325.1	Contig	low-coverage	OK
1089547	GCF_000383955.1	Scaffold	below-threshold-mismatch	OK
1166018	GCF_000331105.1	Chromosome	low-coverage	OK
197162	GCF_000010985.1	Complete Genome	low-coverage	OK
500465	GCF_008362905.1	Contig	low-coverage	OK
768670	GCF_000183405.1	Complete Genome	low-coverage	OK
319795	GCF_000196275.1	Complete Genome	below-threshold-mismatch	OK
1121383	GCF_000482805.1	Scaffold	below-threshold-mismatch	OK
310783	GCF_000020685.1	Complete Genome	below-threshold-mismatch	OK
1121381	GCF_000701405.1	Scaffold	below-threshold-mismatch	OK
569127				
1121379	GCA_000430865.1	Scaffold	species-match	OK
367282				
432329	GCF_000317835.1	Complete Genome	low-coverage	OK
1223518	GCF_007990775.1	Contig	below-threshold-mismatch	OK
392414	GCF_014646895.1	Scaffold	below-threshold-mismatch	OK
1121378	GCF_000378445.1	Scaffold	below-threshold-mismatch	OK
457454				
502394	GCF_000252445.1	Complete Genome	below-threshold-mismatch	OK
200253	GCF_002897375.1	Contig	below-threshold-mismatch	OK
200252	GCF_025997855.1	Complete Genome	below-threshold-mismatch	OK
522487	GCF_014647055.1	Scaffold	below-threshold-mismatch	OK
522488	GCF_014647075.1	Scaffold	below-threshold-mismatch	OK
856736	GCF_900109185.1	Scaffold	below-threshold-mismatch	OK
1007098	GCF_014647175.1	Contig	below-threshold-mismatch	OK
521158	GCF_014202645.1	Scaffold	low-coverage	OK
446465	GCF_000023405.1	Complete Genome	below-threshold-mismatch	OK
47847	GCF_900163655.1	Contig	below-threshold-mismatch	OK
47846	GCA_027921985.1	Scaffold	below-threshold-mismatch	OK
47846	GCA_027925285.1	Contig	species-match	OK
173361				
1255638				
173364	GCF_017876545.1	Contig	below-threshold-mismatch	OK
1305859	GCA_001314085.1	Contig	below-threshold-mismatch	OK
556288	GCF_003355475.1	Complete Genome	species-match	OK
36740	GCF_001570785.1	Contig	below-threshold-mismatch	OK
472569	GCF_900070355.1	Complete Genome	low-coverage	OK
521392	GCF_025145985.1	Contig	species-match	OK
1274	GCF_000725405.1	Complete Genome	species-match	OK
322596	GCF_003515945.1	Contig	below-threshold-mismatch	OK
322602				
1276	GCF_900452405.1	Contig	species-match	OK
999931	GCF_006716095.1	Contig	species-match	OK
1121387	GCA_000429885.1	Scaffold	species-match	OK
1184609	GCA_000298215.1	Contig	species-match	OK
1121392	GCA_000429905.1	Scaffold	below-threshold-mismatch	OK
1121393	GCF_900142135.1	Scaffold	below-threshold-mismatch	OK
396322				
423541				
1121398	GCF_000745975.1	Scaffold	below-threshold-mismatch	OK
84981				
247157				
84983				
84982				
1121394	GCF_000429925.1	Scaffold	low-coverage	OK
419481	GCF_902498735.1	Scaffold	species-match	OK
1121410				
332175	GCF_013761005.1	Scaffold	low-coverage	OK
231447	GCF_000429945.1	Scaffold	low-coverage	OK
84979				
84980	GCF_000025945.1	Complete Genome	low-coverage	OK
1121416	GCF_900143695.1	Contig	low-coverage	OK
1121413	GCF_000686525.1	Scaffold	low-coverage	OK
392842	GCA_001311565.1	Contig	low-coverage	OK
485915	GCF_000024325.1	Complete Genome	low-coverage	OK
1121414				
292807				
1121441	GCF_000429985.1	Scaffold	low-coverage	OK
1121462	GCF_000429325.1	Scaffold	below-threshold-mismatch	OK
1121449	GCF_900167125.1	Contig	below-threshold-mismatch	OK
1121436	GCA_000482745.1	Scaffold	low-coverage	OK
299072				
360296				
1121447	GCF_000711735.1	Scaffold	below-threshold-mismatch	OK
1121446				
1121439	GCF_000422245.1	Contig	below-threshold-mismatch	OK
1121465				
436510				
1121452				
442866				
1511599				
613184				
983975				
995050	GCF_011927665.1	Scaffold	low-coverage	OK
944479	GCF_000744435.1	Contig	low-coverage	OK
1279027	GCF_000420385.1	Contig	low-coverage	OK
940295	GCF_001481685.1	Complete Genome	low-coverage	OK
940294	GCA_025340205.1	Complete Genome	low-coverage	OK
453591	GCF_000017945.1	Complete Genome	low-coverage	OK
583356	GCA_000145985.1	Complete Genome	low-coverage	OK
56636	GCF_000011125.1	Complete Genome	below-threshold-mismatch	OK
1198449	GCF_000591035.1	Complete Genome	species-match	OK
765177	GCF_000186365.1	Complete Genome	species-match	OK
768672	GCF_000231015.2	Complete Genome	species-match	OK
94694	GCF_000231015.2	Complete Genome	species-match	OK
591019	GCF_000092465.1	Complete Genome	below-threshold-mismatch	OK
633148	GCF_000092185.1	Complete Genome	low-coverage	OK
304417				
304413				
14	GCF_000020965.1	Complete Genome	below-threshold-mismatch	OK
515635	GCF_000021645.1	Complete Genome	below-threshold-mismatch	OK
321318	GCF_001571065.1	Contig	below-threshold-mismatch	OK
322509	GCF_900182685.1	Contig	subspecies-match	OK
498199	GCF_025144365.1	Contig	species-match	OK
498198	GCF_900182685.1	Contig	subspecies-match	OK
476279				
1123397	GCF_900112605.1	Scaffold	low-coverage	OK
406100	GCF_900110585.1	Scaffold	low-coverage	OK
1223574	GCA_000406185.1	Chromosome	species-match	OK
1223572	GCA_000406145.1	Chromosome	species-match	OK
1223568	GCA_000365305.1	Chromosome	below-threshold-mismatch	OK
1223573	GCA_000406165.1	Chromosome	mismatch	OK
357240	GCF_003207695.1	Contig	species-match	OK
1388748	GCA_000463155.2	Scaffold	below-threshold-mismatch	OK
551989	GCF_009363135.1	Complete Genome	species-match	OK
980518	GCA_000211415.1	Scaffold	mismatch	OK
206499				
1161919	GCF_001050515.1	Contig	below-threshold-mismatch	OK
562	GCF_000008865.2	Complete Genome	species-match	OK
562	GCF_000005845.2	Complete Genome	species-match	OK
665913	GCF_007681265.1	Scaffold	species-match	OK
665914	GCF_002953195.1	Complete Genome	species-match	OK
471575	GCF_011189575.1	Scaffold	below-threshold-mismatch	OK
333965	GCF_020381325.1	Scaffold	below-threshold-mismatch	OK
1218095	GCA_001590925.1	Contig	species-match	OK
300181	GCF_017309605.1	Complete Genome	species-match	OK
1449981	GCA_000738675.1	Contig	species-match	OK
1449981	GCA_002082525.1	Contig	species-match	OK
649197				
935293	GCF_001656035.1	Chromosome	below-threshold-mismatch	OK
1123402	GCF_900111395.1	Scaffold	low-coverage	OK
451513	GCF_003182475.1	Scaffold	below-threshold-mismatch	OK
570012	GCF_016415625.1	Contig	below-threshold-mismatch	OK
300419	GCF_000313915.1	Contig	low-coverage	OK
290335	GCF_003795145.1	Complete Genome	below-threshold-mismatch	OK
180344	GCF_003987645.1	Contig	low-coverage	OK
888064	GCF_001885995.1	Contig	species-match	OK
249189	GCF_001885945.1	Scaffold	below-threshold-mismatch	OK
328396	GCF_001885765.1	Contig	low-coverage	OK
317010	GCF_002269685.1	Scaffold	species-match	OK
319970	GCF_018917555.1	Contig	species-match	OK
332949	GCF_001886225.1	Contig	species-match	OK
332950	GCF_001886275.1	Scaffold	species-match	OK
317735	GCF_000394055.1	Scaffold	species-match	OK
1121873				
1410674	GCA_000702165.1	Scaffold	below-threshold-mismatch	OK
39960	GCF_001719165.1	Complete Genome	species-match	OK
35811	GCF_014195675.1	Contig	species-match	OK
267135	GCF_002155425.1	Contig	below-threshold-mismatch	OK
328225	GCF_002155305.1	Contig	species-match	OK
374177	GCF_009828105.1	Contig	below-threshold-mismatch	OK
543877	GCF_001028625.1	Complete Genome	species-match	OK
39480	GCF_001855385.1	Contig	low-coverage	OK
645887	GCF_003317055.1	Scaffold	low-coverage	OK
299255	GCF_900129905.1	Scaffold	species-match	OK
1121880	GCF_000422665.1	Scaffold	low-coverage	OK
487317	GCF_000429125.1	Scaffold	below-threshold-mismatch	OK
221126	GCF_004368925.1	Scaffold	species-match	OK
237373	GCF_900129275.1	Scaffold	below-threshold-mismatch	OK
228955	GCF_000429545.1	Scaffold	species-match	OK
440515	GCF_003259375.1	Scaffold	below-threshold-mismatch	OK
867900	GCF_000190595.1	Complete Genome	below-threshold-mismatch	OK
59600	GCF_000186265.1	Complete Genome	below-threshold-mismatch	OK
76594	GCF_000468615.2	Complete Genome	species-match	OK
504486	GCF_900176415.1	Scaffold	below-threshold-mismatch	OK
237258	GCF_003860565.1	Complete Genome	species-match	OK
326320	GCF_001653755.1	Complete Genome	species-match	OK
191577	GCF_000428485.1	Scaffold	below-threshold-mismatch	OK
421072	GCF_900110605.1	Scaffold	species-match	OK
991	GCF_002217335.1	Scaffold	species-match	OK
983	GCF_900142775.1	Scaffold	species-match	OK
986	GCF_000016645.1	Complete Genome	species-match	OK
29534	GCF_900142735.1	Contig	below-threshold-mismatch	OK
96345	GCF_013343195.2	Complete Genome	species-match	OK
229203	GCF_900106645.1	Scaffold	below-threshold-mismatch	OK
229204	GCF_900111075.1	Scaffold	below-threshold-mismatch	OK
281361	GCF_000425445.1	Scaffold	below-threshold-mismatch	OK
249351	GCF_003312425.1	Contig	below-threshold-mismatch	OK
249352	GCF_900143245.1	Contig	species-match	OK
229205	GCF_900129585.1	Scaffold	below-threshold-mismatch	OK
1121899	GCF_000430025.1	Scaffold	species-match	OK
350893	GCF_000425425.1	Scaffold	below-threshold-mismatch	OK
280093	GCF_003003155.1	Contig	species-match	OK
402734	GCF_900108955.1	Scaffold	below-threshold-mismatch	OK
362413	GCF_002217195.1	Scaffold	below-threshold-mismatch	OK
1218111	GCA_002530675.1	Scaffold	species-match	OK
1218111	GCA_007990835.1	Contig	species-match	OK
1111730	GCF_000419685.1	Contig	below-threshold-mismatch	OK
329186	GCF_900100625.1	Scaffold	species-match	OK
1121897	GCF_000422705.1	Scaffold	low-coverage	OK
271156	GCF_003688495.1	Contig	below-threshold-mismatch	OK
271157	GCF_900129575.1	Scaffold	below-threshold-mismatch	OK
415425	GCF_900142035.1	Contig	below-threshold-mismatch	OK
416016	GCF_900148835.1	Contig	below-threshold-mismatch	OK
370979	GCF_900129555.1	Scaffold	below-threshold-mismatch	OK
387094	GCF_002217285.1	Scaffold	below-threshold-mismatch	OK
370974	GCF_000425465.1	Scaffold	below-threshold-mismatch	OK
459526	GCF_001705175.1	Complete Genome	species-match	OK
428988	GCF_002846575.1	Contig	species-match	OK
295428	GCF_007830415.1	Contig	species-match	OK
443612	GCF_900182645.1	Contig	species-match	OK
503361	GCF_000686885.1	Scaffold	below-threshold-mismatch	OK
498301	GCF_000378485.1	Scaffold	species-match	OK
1121898	GCF_000422725.1	Scaffold	species-match	OK
362418	GCF_000737685.1	Contig	species-match	OK
498292	GCF_900111965.1	Contig	below-threshold-mismatch	OK
468056	GCF_900129545.1	Contig	below-threshold-mismatch	OK
683124	GCF_900142055.1	Scaffold	species-match	OK
946678	GCF_003148525.1	Scaffold	species-match	OK
946677	GCF_900142685.1	Contig	species-match	OK
706186	GCF_004362665.1	Scaffold	below-threshold-mismatch	OK
320324	GCF_000723205.1	Chromosome	below-threshold-mismatch	OK
1121005				
570521	GCF_900141785.1	Scaffold	below-threshold-mismatch	OK
1087449	GCF_000255455.1	Scaffold	below-threshold-mismatch	OK
865937	GCF_000243235.1	Scaffold	low-coverage	OK
573501	GCF_020310025.1	Complete Genome	species-match	OK
228956	GCF_900188415.1	Scaffold	below-threshold-mismatch	OK
228957	GCF_900109345.1	Scaffold	below-threshold-mismatch	OK
228958	GCF_900142175.1	Scaffold	below-threshold-mismatch	OK
228959	GCF_900155985.1	Contig	below-threshold-mismatch	OK
320912	GCF_900105105.1	Chromosome	species-match	OK
429344	GCF_003148665.1	Scaffold	species-match	OK
1392498	GCF_000744105.1	Contig	below-threshold-mismatch	OK
561365	GCF_900167935.1	Scaffold	below-threshold-mismatch	OK
505250	GCF_000621125.1	Scaffold	low-coverage	OK
440514	GCF_900112245.1	Scaffold	below-threshold-mismatch	OK
213248	GCF_003253545.1	Scaffold	low-coverage	OK
369791	GCF_014651475.1	Scaffold	species-match	OK
579105	GCF_900141885.1	Scaffold	below-threshold-mismatch	OK
886377	GCF_000224085.1	Complete Genome	below-threshold-mismatch	OK
703342	GCF_900109075.1	Scaffold	below-threshold-mismatch	OK
702745	GCF_900099675.1	Scaffold	below-threshold-mismatch	OK
326329	GCF_001280865.1	Contig	species-match	OK
197345	GCF_000378765.1	Scaffold	below-threshold-mismatch	OK
908615	GCF_900107595.1	Scaffold	low-coverage	OK
1071918	GCF_900101995.1	Scaffold	low-coverage	OK
252307	GCF_000024125.1	Complete Genome	low-coverage	OK
400055	GCF_900115205.1	Scaffold	low-coverage	OK
287099	GCF_900115145.1	Scaffold	below-threshold-mismatch	OK
241145	GCF_900168045.1	Contig	below-threshold-mismatch	OK
345907	GCF_900113135.1	Scaffold	below-threshold-mismatch	OK
435906	GCF_001752425.1	Scaffold	species-match	OK
447422	GCF_002833365.1	Contig	species-match	OK
186571	GCF_004345825.1	Scaffold	below-threshold-mismatch	OK
285258	GCF_003610735.1	Scaffold	below-threshold-mismatch	OK
561505	GCF_003387615.1	Scaffold	below-threshold-mismatch	OK
413713	GCF_008124875.1	Scaffold	below-threshold-mismatch	OK
361581	GCF_003664185.1	Contig	below-threshold-mismatch	OK
227084	GCF_900102055.1	Contig	species-match	OK
442714	GCF_003688405.1	Scaffold	low-coverage	OK
311334	GCF_900099685.1	Contig	below-threshold-mismatch	OK
297244	GCF_900156575.1	Contig	species-match	OK
295069	GCF_900109935.1	Scaffold	below-threshold-mismatch	OK
365343	GCF_000426465.1	Scaffold	below-threshold-mismatch	OK
356305	GCF_900111495.1	Contig	below-threshold-mismatch	OK
311333	GCF_900100115.1	Contig	below-threshold-mismatch	OK
421058	GCF_900129755.1	Contig	below-threshold-mismatch	OK
1121287	GCF_000430845.1	Scaffold	below-threshold-mismatch	OK
412438	GCF_000430825.1	Scaffold	below-threshold-mismatch	OK
421530	GCF_900108115.1	Scaffold	below-threshold-mismatch	OK
421531	GCF_000737785.1	Contig	below-threshold-mismatch	OK
454006	GCF_900102265.1	Contig	below-threshold-mismatch	OK
373668	GCF_900156735.1	Contig	below-threshold-mismatch	OK
445960	GCF_900100075.1	Scaffold	below-threshold-mismatch	OK
445961	GCF_000737705.1	Contig	below-threshold-mismatch	OK
551459	GCF_900156685.1	Contig	species-match	OK
493375	GCF_900108025.1	Contig	below-threshold-mismatch	OK
1121288	GCF_000422265.1	Scaffold	below-threshold-mismatch	OK
510955	GCF_000812875.1	Contig	below-threshold-mismatch	OK
631455	GCF_900114045.1	Contig	below-threshold-mismatch	OK
680127	GCF_900108365.1	Contig	below-threshold-mismatch	OK
456455	GCF_000224335.1	Contig	below-threshold-mismatch	OK
649333	GCF_900115185.1	Scaffold	below-threshold-mismatch	OK
1121932	GCF_000423045.1	Scaffold	below-threshold-mismatch	OK
593133	GCF_900116115.1	Scaffold	below-threshold-mismatch	OK
264023	GCF_004341235.1	Scaffold	below-threshold-mismatch	OK
328515	GCF_003254015.1	Scaffold	species-match	OK
191564	GCF_002934445.1	Scaffold	species-match	OK
1353276	GCF_000518485.1	Scaffold	below-threshold-mismatch	OK
639310	GCF_003259525.1	Scaffold	below-threshold-mismatch	OK
392009	GCF_004362865.1	Scaffold	low-coverage	OK
446681	GCF_000382125.1	Scaffold	low-coverage	OK
398743	GCF_000023465.1	Complete Genome	below-threshold-mismatch	OK
453852	GCF_000260115.1	Scaffold	below-threshold-mismatch	OK
390640	GCF_900102915.1	Scaffold	species-match	OK
438596	GCF_000423585.1	Scaffold	below-threshold-mismatch	OK
470866	GCF_000424665.1	Scaffold	below-threshold-mismatch	OK
192904	GCF_900103215.1	Scaffold	low-coverage	OK
504488	GCF_010671595.1	Contig	below-threshold-mismatch	OK
619805	GCF_900167905.1	Scaffold	low-coverage	OK
570519	GCF_900129665.1	Contig	below-threshold-mismatch	OK
641691	GCF_900101815.1	Scaffold	low-coverage	OK
563176	GCF_900103285.1	Scaffold	low-coverage	OK
1089439	GCF_000379445.1	Scaffold	species-match	OK
1123032	GCF_000426625.1	Scaffold	low-coverage	OK
421624	GCF_001311985.1	Contig	below-threshold-mismatch	OK
1203471	GCF_000022265.1	Complete Genome	below-threshold-mismatch	OK
138336	GCF_004217455.1	Contig	species-match	OK
526225	GCF_000025345.1	Complete Genome	below-threshold-mismatch	OK
504800	GCF_900114385.1	Scaffold	below-threshold-mismatch	OK
1181884	GCF_007994135.1	Contig	below-threshold-mismatch	OK
429133	GCF_014195485.1	Contig	species-match	OK
256037	GCA_027622855.1	Scaffold	below-threshold-mismatch	OK
256037	GCA_027925365.1	Contig	species-match	OK
1121926	GCF_000482705.1	Scaffold	below-threshold-mismatch	OK
256034	GCA_027622945.1	Scaffold	below-threshold-mismatch	OK
480996				
380244	GCF_900102815.1	Scaffold	below-threshold-mismatch	OK
